stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:BAY_EN2","Station St","-37.84097191","145.26683589","","2","vic:rail:BAY","1","Level 0",""
"vic:rail:BAY_EN3","Station St","-37.84132610","145.26702079","","2","vic:rail:BAY","1","Level 0",""
"vic:rail:BAY_EN4","Station St","-37.84153916","145.26741355","","2","vic:rail:BAY","1","Level 0",""
"vic:rail:BAY_EN5","Station St","-37.84163343","145.26769545","","2","vic:rail:BAY","1","Level 0",""
"vic:rail:BAY_LI1","Lift","-37.84121735","145.26759154","","3","vic:rail:BAY","","Level 1",""
"vic:rail:BAY_PR1","Park & Ride","-37.84244242","145.26816518","","3","vic:rail:BAY","","Level 0",""
"vic:rail:BAY_TX1","Taxi Zone","-37.84171700","145.26725029","","3","vic:rail:BAY","","Level 0",""
"vic:rail:BBH","Brighton Beach Railway Station","-37.92648432","144.98915355","","1","","1","",""
"vic:rail:BBH_BR1","Bike & Ride","-37.92729344","144.98904049","","3","vic:rail:BBH","","Level 0",""
"vic:rail:BBH_DP1","Decision point 1","-37.92564190","144.98942679","","3","vic:rail:BBH","","Level 1",""
"vic:rail:BBH_EN1","South Rd","-37.92662552","144.98897905","","2","vic:rail:BBH","1","Level 0",""
"vic:rail:BBH_EN2","Station Walk","-37.92667775","144.98939857","","2","vic:rail:BBH","1","Level 0",""
"vic:rail:BBH_EN3","Station Walk","-37.92656966","144.98940151","","2","vic:rail:BBH","1","Level 0",""
"vic:rail:BBH_EN4","Station Walk","-37.92603019","144.98947309","","2","vic:rail:BBH","1","Level 0",""
"vic:rail:BBH_EN5","Station Walk","-37.92570786","144.98959564","","2","vic:rail:BBH","1","Level 0",""
"vic:rail:BBH_EN6","Canterbury Pl","-37.92562939","144.98922235","","2","vic:rail:BBH","1","Level 0",""
"vic:rail:BBH_PR1","Park & Ride 1","-37.92662481","144.98841023","","3","vic:rail:BBH","","Level 0",""
"vic:rail:BBH_PR2","Park & Ride 2","-37.92708296","144.98885282","","3","vic:rail:BBH","","Level 0",""
"vic:rail:BBN","Blackburn Railway Station","-37.82007075","145.15001354","","1","","1","",""
"vic:rail:BBN_BR1","Bike & Ride","-37.82035955","145.15004041","","3","vic:rail:BBN","","Level 0",""
"vic:rail:BBN_DP1","Decision point 1","-37.82029854","145.15074630","","3","vic:rail:BBN","","Level -1",""
"vic:rail:BBN_DP2","Decision point 2","-37.82029462","145.15049646","","3","vic:rail:BBN","","Level -2",""
"vic:rail:BBN_DP3","Decision point 3","-37.82015949","145.15049984","","3","vic:rail:BBN","","Level -2",""
"vic:rail:BBN_DP4","Decision point 4","-37.82000653","145.15051502","","3","vic:rail:BBN","","Level -2",""
"vic:rail:BBN_DP5","Decision point 5","-37.81993464","145.15052817","","3","vic:rail:BBN","","Level -1",""
"vic:rail:BBN_EN1","South Pde","-37.82039389","145.15050535","","2","vic:rail:BBN","1","Level 0",""
"vic:rail:BBN_EN2","South Pde","-37.82031852","145.15087077","","2","vic:rail:BBN","1","Level 0",""
"vic:rail:BBN_EN3","Railway Rd","-37.81995381","145.15002782","","2","vic:rail:BBN","1","Level 0",""
"vic:rail:BBN_EN4","Railway Rd","-37.81993723","145.15011912","","2","vic:rail:BBN","1","Level 0",""
"vic:rail:BBN_EN5","Railway Rd","-37.81997228","145.15062948","","2","vic:rail:BBN","1","Level 0",""
"vic:rail:BBN_LI1","Lift 1","-37.82016056","145.15056797","","","vic:rail:BBN","","Level -2",""
"vic:rail:BBN_LI2","Lift 2","-37.81999877","145.15059473","","3","vic:rail:BBN","","Level 0",""
"vic:rail:BBN_PR1","Park & Ride 1","-37.81996130","145.14935736","","3","vic:rail:BBN","","Level 0",""
"vic:rail:BBN_PR2","Park & Ride 2","-37.81999537","145.15152639","","3","vic:rail:BBN","","Level 0",""
"vic:rail:BBN_TX1","Taxi Zone","-37.82035437","145.15200595","","3","vic:rail:BBN","","Level 0",""
"vic:rail:BCV","Balaclava Railway Station","-37.86948773","144.99351210","","1","","1","",""
"vic:rail:BCV_DP1","Decision Point 1","-37.86901856","144.99347936","","3","vic:rail:BCV","","Level 1",""
"vic:rail:BCV_DP2","Decision Point 2","-37.86939078","144.99363978","","3","vic:rail:BCV","","Level 1",""
"vic:rail:BCV_EN1","Balaclava Walk","-37.86896432","144.99346946","","2","vic:rail:BCV","1","Level 0",""
"vic:rail:BCV_EN2","Balaclava Walk","-37.86915290","144.99343024","","2","vic:rail:BCV","1","Level 0",""
"vic:rail:BCV_EN3","Carlisle St","-37.86928365","144.99369952","","2","vic:rail:BCV","1","Level 0",""
"vic:rail:BCV_EN4","Carlisle St","-37.86925663","144.99370026","","2","vic:rail:BCV","1","Level 0",""
"vic:rail:BEG","Belgrave Railway Station","-37.90910210","145.35529128","","1","","1","",""
"vic:rail:BEG_BR1","Bike & Ride","-37.90993848","145.35452192","","3","vic:rail:BEG","","Level 0",""
"vic:rail:BEG_DP1","Decision point 1","-37.90950084","145.35480466","","3","vic:rail:BEG","","Level 1",""
"vic:rail:BEG_EN1","Blacksmiths Way","-37.90940820","145.35462473","","2","vic:rail:BEG","1","Level 0",""
"vic:rail:BEG_EN2","Belgrave-Gembrook Rd","-37.90941552","145.35514781","","2","vic:rail:BEG","1","Level 0",""
"vic:rail:BEG_EN3","Belgrave-Gembrook Rd","-37.90987669","145.35461430","","2","vic:rail:BEG","1","Level 0",""
"vic:rail:BEG_PR1","Park & Ride","-37.90910210","145.35529128","","3","vic:rail:BEG","","Level 0",""
"vic:rail:BEL","Bell Railway Station","-37.74595119","145.00024670","","1","","1","",""
"vic:rail:BEL_BR1","Bike & Ride","-37.74612826","145.00006035","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_CN1","Concourse","-37.74596000","145.00023512","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_DP1","Decision point 1","-37.74587031","145.00026023","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_DP2","Decision point 2","-37.74603187","145.00022183","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_EN1","Bell St","-37.74574440","145.00027497","","2","vic:rail:BEL","1","Level 0",""
"vic:rail:BEL_EN2","Railway Pl","-37.74611275","145.00020831","","2","vic:rail:BEL","1","Level 0",""
"vic:rail:BEL_KR1","Kiss & Ride","-37.74532449","145.00049055","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_LI1","Lift 1","-37.74589006","145.00036184","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_LI2","Lift 2","-37.74603380","145.00033527","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_LI3","Lift 3","-37.74586819","145.00013545","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_LI4","Lift 4","-37.74601232","145.00013157","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_PR1","Park & Ride","-37.74687841","145.00018769","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEL_TX1","Taxi Zone","-37.74527064","145.00050335","","3","vic:rail:BEL","","Level 0",""
"vic:rail:BEN","Bentleigh Railway Station","-37.91742457","145.03699513","","1","","1","",""
"vic:rail:BEN_BR1","Bike & Ride","-37.91772419","145.03658902","","3","vic:rail:BEN","","Level 0",""
"vic:rail:BEN_DP1","Decision Point 1","-37.91799073","145.03690045","","3","vic:rail:BEN","","Level 0",""
"vic:rail:BEN_DP2","Decision Point 2","-37.91800107","145.03697981","","3","vic:rail:BEN","","Level 0",""
"vic:rail:BEN_EN1","Centre Rd","-37.91806317","145.03692128","","2","vic:rail:BEN","1","Level 0",""
"vic:rail:BEN_LI1","Lift 1","-37.91799860","145.03683199","","3","vic:rail:BEN","","Level 0",""
"vic:rail:BEN_LI2","Lift 2","-37.91802904","145.03703594","","3","vic:rail:BEN","","Level 0",""
"vic:rail:BEN_PR1","Park & Ride","-37.91642301","145.03691938","","3","vic:rail:BEN","","Level 0",""
"vic:rail:BEW","Berwick Railway Station","-38.03998037","145.34541666","","1","","1","",""
"vic:rail:BEW_BR1","Bike & Ride","-38.03913486","145.34425063","","3","vic:rail:BEW","","Level 0",""
"vic:rail:BEW_EN1","Clyde Rd","-38.03923604","145.34439648","","2","vic:rail:BEW","1","Level 0",""
"vic:rail:BEW_EN2","Melville Park Dr","-38.03926965","145.34486291","","2","vic:rail:BEW","1","Level 0",""
"vic:rail:BEW_PR1","Park & Ride","-38.03962763","145.34404582","","3","vic:rail:BEW","","Level 0",""
"vic:rail:BEW_PR2","Park & Ride 2","-38.03781745","145.34413217","","3","vic:rail:BEW","","Level 0",""
"vic:rail:BEW_PR3","Park & Ride 3","-38.03910232","145.34514015","","3","vic:rail:BEW","","Level 0",""
"vic:rail:BFD","Beaconsfield Railway Station","-38.05083135","145.36607374","","1","","1","",""
"vic:rail:BFD_BR1","Bike & Ride","-38.05063804","145.36578173","","3","vic:rail:BFD","","Level 0",""
"vic:rail:BFD_EN1","Kenilworth Ave","-38.05095178","145.36566078","","2","vic:rail:BFD","1","Level 0",""
"vic:rail:BFD_EN2","Beaconsfield Ave","-38.05061733","145.36558844","","2","vic:rail:BFD","1","Level 0",""
"vic:rail:BFD_PR1","Park & Ride","-38.05105693","145.36739074","","3","vic:rail:BFD","","Level 0",""
"vic:rail:BIT","Bittern Railway Station","-38.33739032","145.17802653","","1","","1","",""
"vic:rail:BIT_EN1","Frankston-Flinders","-38.33713686","145.17795279","","2","vic:rail:BIT","1","Level 0",""
"vic:rail:BIT_PR1","Park & Ride","-38.33727796","145.17775476","","3","vic:rail:BIT","","Level 0",""
"vic:rail:BLY","Burnley Railway Station","-37.82756022","145.00755515","","1","","1","",""
"vic:rail:BLY_DP1","Decision point 1","-37.82787988","145.00727387","","3","vic:rail:BLY","","Level -1",""
"vic:rail:BLY_DP2","Decision point 2","-37.82759872","145.00716782","","3","vic:rail:BLY","","Level -1",""
"vic:rail:BLY_DP3","Decision point 3","-37.82745517","145.00720576","","3","vic:rail:BLY","","Level -1",""
"vic:rail:BLY_DP4","Decision point 4","-37.82738311","145.00720770","","3","vic:rail:BLY","","Level -1",""
"vic:rail:BLY_EN1","Madden Grove","-37.82791132","145.00753434","","2","vic:rail:BLY","1","Level 0",""
"vic:rail:BLY_EN2","Burnley St","-37.82740574","145.00747977","","2","vic:rail:BLY","1","Level 0",""
"vic:rail:BLY_EN3","Burnley St","-37.82710464","145.00726064","","2","vic:rail:BLY","1","Level 0",""
"vic:rail:BLY_PR","Park & Ride","-37.82826298","145.00701361","","3","vic:rail:BLY","","Level 0",""
"vic:rail:BMS","Broadmeadows Railway Station","-37.68304926","144.91961322","","1","","1","",""
"vic:rail:BMS_BR1","Bike & Ride","-37.68383632","144.91876345","","3","vic:rail:BMS","","Level 0",""
"vic:rail:BMS_DP1","Decision point 1","-37.68371322","144.91893698","","3","vic:rail:BMS","","Level -1",""
"vic:rail:BMS_DP2","Decision point 2","-37.68381610","144.91914955","","3","vic:rail:BMS","","Level -1",""
"vic:rail:BMS_DP3","Decision point 3","-37.68387195","144.91925005","","3","vic:rail:BMS","","Level -1",""
"vic:rail:BMS_DP4","Decision point 4","-37.68269937","144.91970237","","3","vic:rail:BMS","","Level 1",""
"vic:rail:BMS_EN1","Pascoe Vale Rd","-37.68248880","144.91951548","","2","vic:rail:BMS","1","Level 0",""
"vic:rail:BMS_EN2","Pascoe Vale Rd","-37.68253304","144.91946889","","2","vic:rail:BMS","1","Level 0",""
"vic:rail:BMS_EN3","Pascoe Vale Rd","-37.68296020","144.91916213","","2","vic:rail:BMS","1","Level 0",""
"vic:rail:BMS_EN4","Pascoe Vale Rd","-37.68345500","144.91911429","","2","vic:rail:BMS","1","Level 0",""
"vic:rail:BMS_EN5","Railway Cres","-37.68360632","144.91951828","","2","vic:rail:BMS","1","Level 0",""
"vic:rail:BMS_EN6","Railway Cres","-37.68286030","144.92014010","","2","vic:rail:BMS","1","Level 0",""
"vic:rail:BMS_PR1","Park & Ride","-37.68432893","144.91808064","","3","vic:rail:BMS","","Level 0",""
"vic:rail:BON","Bonbeach Railway Station","-38.06547485","145.12010580","","1","","1","",""
"vic:rail:BON_BR1","Bike & Ride","-38.06581952","145.12024516","","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_DP1","Decision Point 1","-38.06533754","145.11997253","","3","vic:rail:BON","","Level 1",""
"vic:rail:BON_DP2","Decision Point 2","-38.06532262","145.12016669","","3","vic:rail:BON","","Level 1",""
"vic:rail:BON_EN1","Nepean Hwy","-38.06547284","145.11998047","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN2","Nepean Hwy","-38.06484101","145.11991685","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN3","Station St","-38.06544946","145.12020904","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN4","Station St","-38.06478069","145.12008937","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN5","Nepean Hwy","-38.06669274","145.12018861","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_EN6","Station St","-38.06674989","145.12038093","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_KR1","Kiss & Ride","-38.06446968","145.11980098","","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_KR2","Kiss & Ride","-38.06719328","145.12049497","","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_LI1","Nepean Hwy","-38.06529250","145.11997369","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_LI2","Station St","-38.06528677","145.12017901","","2","vic:rail:BON","1","Level 0",""
"vic:rail:BON_PR1","Park & Ride","-38.06664734","145.12016698","","3","vic:rail:BON","","Level 0",""
"vic:rail:BON_PR2","Park & Ride","-38.06741002","145.12052362","","3","vic:rail:BON","","Level 0",""
"vic:rail:BOR","Boronia Railway Station","-37.86040238","145.28470457","","1","","1","",""
"vic:rail:BOX","Box Hill Railway Station","-37.81922165","145.12142893","","1","","1","",""
"vic:rail:BOX_CN1","Concourse","-37.81920726","145.12165651","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_DP1","Decision point 1","-37.81926040","145.12159836","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_DP2","Decision point 2","-37.81920454","145.12148617","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_DP3","Decision point 3","-37.81914348","145.12161268","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_EN1","Boxhill Central","-37.81920835","145.12172464","","2","vic:rail:BOX","1","Level 0",""
"vic:rail:BOX_LI1","Lift 1","-37.81924959","145.12148503","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_PR1","Park & Ride 1","-37.81835887","145.11988308","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_PR2","Park & Ride 2","-37.82006160","145.12154397","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_PR3","Park & Ride 3","-37.81964971","145.12340618","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BOX_TX1","Taxi Zone","-37.82001488","145.12087487","","3","vic:rail:BOX","","Level 0",""
"vic:rail:BWD","Burwood Railway Station","-37.85156328","145.08051107","","1","","1","",""
"vic:rail:BWD_EN1","Bardolph St","-37.85163238","145.08032743","","2","vic:rail:BWD","1","Level 0",""
"vic:rail:BWD_EN2","Trent St","-37.85153003","145.08068241","","2","vic:rail:BWD","1","Level 0",""
"vic:rail:BWD_PR1","Park & Ride 1","-37.85108560","145.07995519","","3","vic:rail:BWD","","Level 0",""
"vic:rail:BWD_PR2","Park & Ride 2","-37.85054882","145.08019642","","3","vic:rail:BWD","","Level 0",""
"vic:rail:BWK","Brunswick Railway Station","-37.76772055","144.95958654","","1","","1","",""
"vic:rail:BWK_EN1","Wilkinson St","-37.76767043","144.95981496","","2","vic:rail:BWK","1","Level 0",""
"vic:rail:BWK_EN2","Platform 2","-37.76768216","144.95945136","","2","vic:rail:BWK","1","Level 0",""
"vic:rail:BWK_EN3","Platform 2","-37.76785310","144.95943531","","2","vic:rail:BWK","1","Level 0",""
"vic:rail:BXR","Baxter Railway Station","-38.19404306","145.16052609","","1","","1","",""
"vic:rail:BXR_EN1","Baxter-Tooradin Rd","-38.19408631","145.16041081","","2","vic:rail:BXR","1","Level 0",""
"vic:rail:CAM","Camberwell Railway Station","-37.82656714","145.05869718","","1","","1","",""
"vic:rail:CAM_DP1","Decision point 1","-37.82644440","145.05890490","","3","vic:rail:CAM","","Level -1",""
"vic:rail:CAM_DP2","Decision point 2","-37.82664295","145.05892242","","3","vic:rail:CAM","","Level -1",""
"vic:rail:CAM_DP3","Decision point 3","-37.82664220","145.05887699","","3","vic:rail:CAM","","Level -1",""
"vic:rail:CAM_EN1","Railway Walk","-37.82708472","145.05893357","","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_EN2","Burke Rd","-37.82638063","145.05777042","","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_EN3","Cookson St","-37.82638605","145.05864512","","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_EN4","Cookson St","-37.82641455","145.05928061","","2","vic:rail:CAM","1","Level 0",""
"vic:rail:CAM_PR1","Park & Ride","-37.82706129","145.05805934","","3","vic:rail:CAM","","Level 0",""
"vic:rail:CAM_TX1","Taxi Zone","-37.82633782","145.05845323","","3","vic:rail:CAM","","Level 0",""
"vic:rail:CAR","Carrum Railway Station","-38.07653027","145.12280960","","1","","1","",""
"vic:rail:CAR_BR1","Bike & Ride","-38.07690360","145.12305086","","3","vic:rail:CAR","","Level 0",""
"vic:rail:CAR_EN1","McLeod Rd","-38.07685620","145.12290387","","2","vic:rail:CAR","1","Level 0",""
"vic:rail:CAR_EN2","Nepean Hwy","-38.07822204","145.12322236","","2","vic:rail:CAR","1","Level 0",""
"vic:rail:CAR_KR1","Kiss & Ride","-38.07784816","145.12294691","","3","vic:rail:CAR","","Level 0",""
"vic:rail:CAR_LI1","McLeod Rd","-38.07687385","145.12288062","","2","vic:rail:CAR","1","Level 0",""
